aid;brand;mpnr;ean;name;desc;shop_cat;price;link;image;old_price;dlv_time;dlv_cost;pzn;promo_text;
40500;HOLTHAUS;40500;4005058405001;Holthaus Medical YPSIPOR® sensitiv Pflastersortiment - 50-teilig - 1 Packung;Das 50-teilige YPSIPOR® sensitive Pflastersortiment ist angenehm hautfreundlich und besteht aus:   5 x Fingerkuppenverband 45 x 8 cm 5 x Fingergelenkverband 38 x 75 cm 5 x Quadratpflaster 6 x 6 cm 5 x Fingerverband 2 x 12 cm 5 x Fingerverband 2 x 18 cm 5 x Pflasterstrips rund 23 cm 10 x Pflasterstrips 19 x 72 cm 10 x Pflasterstrips 25 x 72 cm   Lieferumfang: 1 Packung;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;11.19;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40500-ypsiporr-sensitiv-pflastersortiment-50-teilig-1-packung.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40500_2.jpg;12.31;ca. 5-7 Tage;6.90;2157496;;
40358;HOLTHAUS;40358;4005058403588;Holthaus Medical Ypsiplast - Wundpflaster - wasserfest - Folie - 8cm x 5m - Spenderbox - 1 Stück;Das Ypsiplast Wundpflaster ist aus wasserfester PU-Folie und verwendet einen latexfreien Polyacrylatkleber. Es wird in einer praktischen Spenderbox geliefert und kann individuell zugeschnitten werden. Das Ypsiplast Wundpflaster ist insbesondere für Feuchtbereiche  also auch zum Duschen geeignat.  Maße: 8 cm x 5 m  Lieferumfang: 1 Spenderbox;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;15.99;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40358-ypsiplast-wundpflaster-wasserfest-folie-8cm-x-5m-spenderbox-1-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40358_1.jpg;17.59;ca. 5-7 Tage;6.90;03271136;;
40268;HOLTHAUS;40268;4005058402680;Holthaus Medical Ypsipor Vlies-Wundpflaster - 8 cm x 5 m - 1 Rolle;Ypsipor Vlies-Wundpflaster  Die Ypsipor Wundpflaster bestehen aus einem hautfreundlichen weichen Vliesmaterial. Sie sind besonders für Patienten mit sensibler Haut und zur Versorgung kleinerer Verletzungen geeignet. Das Pflaster mit latexfreiem Polyacrylatkleber hat nur eine geringe Wundhaftung lässt sich leicht und schmerzfrei entfernen und ist somit besonders für die Anwendung an empfindlichen Körperstellen mit geringer mechanischer Beanspruchung geeignet.  Maße: 8 cm x 5 m  Lieferumfang: 1 Rolle;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;12.37;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40268-holthaus-medical-ypsipor-vlies-wundpflaster-8-cm-x-5-m-1-rolle.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40268_2.jpg;13.61;ca. 5-7 Tage;6.90;03271372;;
40266;HOLTHAUS;40266;4005058402666;Holthaus Medical Ypsipor Vlies-Wundpflaster - 6 cm x 5 m - 1 Rolle;Ypsipor Vlies-Wundpflaster  Die Ypsipor Wundpflaster bestehen aus einem hautfreundlichen weichen Vliesmaterial. Sie sind besonders für Patienten mit sensibler Haut und zur Versorgung kleinerer Verletzungen geeignet. Das Pflaster mit latexfreiem Polyacrylatkleber hat nur eine geringe Wundhaftung lässt sich leicht und schmerzfrei entfernen und ist somit besonders für die Anwendung an empfindlichen Körperstellen mit geringer mechanischer Beanspruchung geeignet.  Maße: 6 cm x 5 m  Lieferumfang: 1 Rolle;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;11.60;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40266-holthaus-medical-ypsipor-vlies-wundpflaster-6-cm-x-5-m-1-rolle.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40266_3.jpg;12.76;ca. 5-7 Tage;6.90;03271366;;
40264;HOLTHAUS;40264;4005058402642;Holthaus Medical Ypsipor Vlies-Wundpflaster - 4 cm x 5 m - 1 Rolle;psipor Vlies-Wundpflaster von der Firma Holthaus Medical  Ypsipor Wundpflaster sind aus hautfreundlichem weichem Vliesmaterial. Sie sind besonders bei Patienten mit sensibler Haut und zur Versorgung kleinerer Verletzungen geeignet. Das Pflaster mit latexfreiem Polyacrylatkleber hat nur eine geringe Wundhaftung wodurch es sich leicht und schmerzfrei entfernen lässt. Es ist besonders für die Anwendung an empfindlichen Körperstellen und bei geringer mechanischer Beanspruchung geeignet.  Maße: 4 cm x 5 m  Lieferumfang: 1 Rolle;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;8.49;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40264-holthaus-medical-ypsipor-vlies-wundpflaster-4-cm-x-5-m-1-rolle.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40264_3.jpg;9.34;ca. 5-7 Tage;6.90;3271343;;
40158;HOLTHAUS;40158;4005058401584;Holthaus Medical Ypsiplast Wundpflaster starr in Spenderbox - 8 cm x 5 m;Ypsiplast Wundpflaster starr in Spenderbox  Es handelt sich um klassische Meterware zum selbstständigen Zuschneiden. Dies garantiert eine perfekte Größe der Pflaster für jede Art von kleineren Verletzungen.  Das Produkt hat ein starres gelochtes Gewebe mit Zinkoxidkautschuk-Kleber und ist für hohe mechanische Beanspruchung geeignet.  Maße: 8 cm x 5 m  Lieferumfang: 1 Box / 5 Meter;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;9.89;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40158-ypsiplast-wundpflaster-starr-in-spenderbox-8-cm-x-5-m.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40158_3.jpg;10.38;ca. 5-7 Tage;6.90;3271024;;
40156;HOLTHAUS;40156;4005058401560;Holthaus Medical Ypsiplast Wundpflaster - starr - 6 cm x 5 m - 1 Spenderbox;Ypsiplast Wundpflaster starr - in Spenderbox  Das atmungsaktive Ypsiplast Wundpflaster von Holthaus Medical als klassische Meterware ermöglicht ein passgenaues Zuschneiden des Pflasters und ist somit für jede Art von kleineren Verletzungen ideal geeignet.  Das Ypsiplast Wundpflaster hat ein starres gelochtes Gewebe mit Zinkoxidkautschuk-Kleber und ist deshalb für Körperbereiche mit hoher mechanischer Beanspruchung hervorragend geeignet.  Maße: 6 cm x 5 m  Lieferumfang: 1 Spenderbox;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;10.95;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40156-ypsiplast-wundpflaster-starr-6-cm-x-5-m-1-spenderbox.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40156_3.jpg;12.04;ca. 5-7 Tage;6.90;3271018;;
40154;HOLTHAUS;40154;4005058401546;4005058401546;Ypsiplast Wundpflaster starr - in Spenderbox  Das atmungsaktive Ypsiplast Wundpflaster von Holthaus Medical als klassische Meterware ermöglicht ein passgenaues Zuschneiden des Pflasters und ist somit für jede Art von kleineren Verletzungen ideal geeignet.  Das Ypsiplast Wundpflaster hat ein starres gelochtes Gewebe mit Zinkoxidkautschuk-Kleber und ist deshalb für Körperbereiche mit hoher mechanischer Beanspruchung hervorragend geeignet.  Maße: 4 cm x 5 m  Lieferumfang: 1 Spenderbox;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;6.39;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40154-ypsiplast-wundpflaster-starr-4-cm-x-5-m-1-spenderbox.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40154_3.jpg;7.03;ca. 5-7 Tage;6.90;3271001;;
40120;HOLTHAUS;40120;4005058401201;Holthaus Medical Ypsipor Injektionspflaster - 100 Stück;Ypsipor Injektionspflaster der Firma Holthaus Medical  Das Trägermaterial des Injektionspflasters besteht aus luftdurchlässigem Klebevlies. Das in der Mitte plazierte Saugpolster und die Perforation in dem Abdeckpapier garantieren ein besonders leichtes Anlegen des Injektionspflasters.  Lieferumfang: 100 Stück;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;6.65;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40120-ypsipor-injektionspflaster-100-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40120_2.jpg;7.32;ca. 5-7 Tage;6.90;7387999;;
40047;HOLTHAUS;40047;4005058400471;Holthaus Medical Ypsisilk Heftpflaster aus Kunstseide - 5 cm x 5 m - 1 Rolle;Das Holthaus Medical Ypsisilk Heftpflaster ist aus atmungsaktiver und wasserabweisender Kunstseide und latexfreiem Polyacrylatkleber. Das Pflaster ist längs und quer von Hand reißbar. Das hypoallergene Heftpflaster ist besonders bei Patienten mit empfindlicher Haut geeignet.  Maße: 5 cm x 5 m Inhalt: 1 Rolle;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;7.35;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40047-holthaus-medical-ypsisilk-heftpflaster-aus-kunstseide-5-cm-x-5-m-1-rolle.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40047_2.jpg;8.09;ca. 5-7 Tage;6.90;04960748;;
40042;HOLTHAUS;40042;4005058400426;Holthaus Medical Ypsisilk Heftpflaster aus Kunstseide - in Spule mit Schutzring - 125 cm x 50 m - 36 Rollen;Ypsisilk Heftpflaster  Das Ypsisilk Heftpflaster besteht aus atmungsaktiver und wasserabweisender Kunstseide und latexfreiem Polyacrylatkleber. Das Pflaster ist längs und quer von Hand reißbar. Das hypoallergene Heftpflaster ist besonders für Patienten mit empfindlicher Haut geeignet.  Maße: 125 cm x 5 m  Lieferumfang: 1 Packung / 36 Rollen;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;62.95;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40042-holthaus-medical-ypsisilk-heftpflaster-aus-kunstseide-in-spule-mit-schutzring-1-25-cm-x-50-m-36-rollen.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40042_2.jpg;66.10;ca. 5-7 Tage;6.90;03271389;;
40035;HOLTHAUS;40035;4005058400358;Holthaus Medical Ypsipor Heftpflaster aus Vlies - in Spule mit Schutzring - 25 cm x 5 m - 24 Rollen;Ypsipor Heftpflaster der Firma Holthaus Medical  Ypsipor Heftpflaster sind aus hautfreundlichem weichem Vliesmaterial mit latexfreiem Polyacrylatkleber. Das Pflaster ist längs und quer von Hand reißbar. Es ist besonders bei Patienten mit hypersensibler Haut und bei geringer mechanischer Beanspruchung geeignet.  Maße: 25cm x 5m Inhalt: 24 Rollen;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;53.99;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40035-holthaus-medical-ypsipor-heftpflaster-aus-vlies-in-spule-mit-schutzring-2-5-cm-x-5-m-24-rollen.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40035_2.jpg;56.69;ca. 5-7 Tage;6.90;3271337;;
40760;HOLTHAUS;40760;4005058407609;Holthaus Medical Ypsiplast Pflasterstrips - wasserfest - 50 Stück;Die hautfreundlichen Ypsiplast Pflasterstrips mit Quickstrip-Technologie sind hautfarben und wasserfest. Sie sind atmungsaktiv und geeignet für leichte Schnitt- und Schürfwunden.  Lieferumfang: 1 Packung / 50 Stück;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;5.89;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40760-ypsiplast-pflasterstrips-wasserfest-50-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40760_2.jpg;6.48;ca. 5-7 Tage;6.90;04178700;;
60169;HOLTHAUS;60169;4005058601694;HOLTHAUS MEDICAL Verbandmittelsortiment für Betriebe DIN 13169 - groß - 126-teilig;Verbandmittelsortiment DIN 13169 groß  bestehend aus:  Heftpflaster Wundpflaster Fingerverbände Fingerkuppenverbände Pflasterstrips  Verbandpäckchen (klein) Verbandpäckchen (mittel) Verbandpäckchen (groß) Verbandtücher  Augenkompressen Wundkompressen  Fixierbinden (6cmx4m) Fixierbinden (8cmx4m) Sofort-Kältekompressen Dreiecktücher Rettungsdecken Einmalhandschuhe Mundschutztücher Erste-Hilfe-Schere Folienbeutel mit Verschluss  1 Anleitung zur Ersten Hilfe  Lieferumfang: 126-teiliges Füllsortiment;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;33.75;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-60169-verbandmittelsortiment-fuer-betriebe-din-13169-gross-126-teilig.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/0/60169_2.jpg;35.44;ca. 5-7 Tage;6.90;4374654;;
220986;Abena;220986;5703538764813;Curi-Med - unsterile Mullkompressen - weiß - 10 x 10 cm - PZN 01651426 - 100 Stück;;Home/Inkontinenz/Nach Marken sortiert/Abena;3.95;https://www.inko-versand.de/product-220986-curi-med-unsterile-mullkompressen-weiss-10-x-10-cm-100-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/220986_2.jpg;;ca. 5-7 Tage;6.90;01651426;;
220990;Abena ;220990;05905591;Curi-Med Mullkompressen 8-lagig 7.5x7.5cm steril - weiß - 75 x 75 cm - 100 Stück - PZN 05905591;;Home / Inkontinenz / Nach Marken sortiert / Abena / ; 7.69;https://www.inko-versand.de/product-220990-curi-med-sterile-mullkompressen-weiss-7-5-x-7-5-cm-100-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/220990_2.jpg;;ca. 5-7 Tage;6.90;05905591;;
04/01/500/50/GHC;15.25.05.3094;04/01/500/50/GHC;;Steriles 3-Kammer Beinbeutelsystem - 50 cm Schlauch - Refluxventil - mit Vliesrückseite - Stufenkonnektor zum individuellen Kürzen - 500 ml - 1 Stück;• Steriles 3-Kammer Beinbeutelsystem UB 500  • Schlauchlänge: 50 cm  Fassungsvermögen: 500 ml mit Refluxventil  • 3-Kammer-System für bessere Verteilung und diskreteres Tragen  • Vliesrückseite für höheren Tragekomfort und weniger Hautirritationen  • Lieferumfang: 1 Stück;;3.50;https://www.inko-versand.de/inkontinenzbedarf/ableitende-inkontinenz-hilfsmittel/urinbeutel/product-04-01-500-50-ghc-steriles-3-kammer-beinbeutelsystem-50-cm-schlauch-refluxventil-mit-vliesrueckseite-stufenkonnektor-zum-individuellen-kuerzen-500-ml-1-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/1800x/040ec09b1e35df139433887a97daa66f/0/4/04-01-500-50-ghc_2.jpg;;ca. 5-7 Tage;6.90;09085009;;
220991;Abena;220991;05905622;CURI-MED Mullkompresse 8-fach - sterile Mullkompressen - weiß - 75 x 75 cm - 125 Stück - PZN 05905622;;Home / Inkontinenz / Nach Marken sortiert / Abena;11.29;https://www.inko-versand.de/product-220991-curimed-sterile-mullkompressen-weiss-7-5-x-7-5-cm-125-stueck.html;;;ca. 5-7 Tage;6.90;05905622;;
220963;Abena;220963;5703538768897;CURI-MED Folienverband mit Umrandung - steril - transparent - 10 x 12 cm - 100 Stück - 1 Packung - PZN 7561612;;Home / Inkontinenz / Nach Marken sortiert / Abena /;279.99;https://www.inko-versand.de/product-220963-curi-med-folienverband-mit-umrandung-steril-transparent-10-x-12-cm-100-stueck-1-packung.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/220963_2.jpg;;ca. 5-7 Tage;6.90;7561612;;
40032;HOLTHAUS;40032;4005058400327;Holthaus Medical YPSIPOR Heftpflaster - Vlies - 125 cm x 5 m - weiß - 1 Rolle;Das YPSIPOR Heftpflaster besteht aus einem hautfreundlichen weichen Vliesmaterial mit latexfreiem Polyacrylatkleber ist für Patienten mit empfindlicher Haut geeignet.  - Spule mit Schutzring  Farbe: weiß  Maße: 125 cm x 5 m  Lieferumfang: 1 Rolle;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;1.89;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40032-ypsipor-heftpflaster-vlies-1-25-cm-x-5-m-weiss-1-rolle.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40032_2.jpg;2.08;ca. 5-7 Tage;6.90;3271320;;
40012;HOLTHAUS;40012;4005058400129;Holthaus Medical Ypsiplast Heftpflaster starr - in Spule mit Schutzring - 25 cm x 5 m - 1 Rolle;Ypsiplast Heftpflaster starr  Das Ypsiplast Heftpflaster von Holthaus Medical hat ein starres Gewebe mit Zinkoxid-Kautschuk-Kleber. Dieser hat eine besonders hohe Klebekraft  Befestigt werden mit dem Heftpflaster in der Regel Katheter Kanülen oder Sonden um ein Verrutschen oder eine versehentliche Fehllage zu vermeiden. Vielfach werden auch Mullbinden oder Kompressen fixiert um in Kombination mit diesen die Wunde abzudecken.   Inhalt: 25 cm x 5 m;Home > Sachbedarf > Verbandstoffe/Erste Hilfe;3.85;https://www.inko-versand.de/sachbedarf/verbandstoffe-erste-hilfe/product-40012-holthaus-medical-ypsiplast-heftpflaster-starr-in-spule-mit-schutzring-2-5-cm-x-5-m-1-rolle.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/40012_2.jpg;4.24;ca. 5-7 Tage;6.90;3270941;;
9158770;Hartmann;9158770;4052199275932;MoliCare Premium lady pants 7 Tropfen Medium (MoliMed Premium pants active) - von Hartmann - mittlere Inkontinenz - 8 Stück;Die MoliCare Premium lady pants  Dieses Produkt ist ideal für Frauen mit leichter Blasenschwäche. Sie sind anatomisch perfekt geformt und bieten ein diskretes Tragegefühl durch einen niedrigen Bund. Nehmen Sie wieder aktiv am Leben teil dank eines rundum trockenen Hautgefühls.  Neue Verpackung neuer Name gleiche Qualität!;Home > Inkontinenz > Nach Marken sortiert;6.95;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-premium-lady-pants-7-tropfen-m.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/c/mc_pants_women_p8_m_7d_packshot_14022577_inko-versand.jpg;7.30;ca. 5-7 Tage;6.90;14022577;;
9158680;Hartmann;9158680;4052199275871;MoliCare Premium lady pants 5 Tropfen Large (MoliMed Premium pants active) - von Hartmann - leichte Inkontinenz - 7 Stück;Die MoliCare Premium lady pants  Dieses Produkt ist ideal für Frauen mit leichter Blasenschwäche. Sie sind anatomisch perfekt geformt und bieten ein diskretes Tragegefühl durch einen niedrigen Bund. Nehmen Sie wieder aktiv am Leben teil dank eines rundum trockenen Hautgefühls.  Neue Verpackung neuer Name gleiche Qualität!;Home > Inkontinenz > Nach Marken sortiert > Hartmann;6.95;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-premium-lady-pants-5-tropfen-l.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/c/mc_pants_women_p7_l_5d_packshot_14022554_inko-versand.jpg;7.65;ca. 5-7 Tage;6.90;14022554;;
9158670;Hartmann;9158670;4052199275840;MoliCare Premium lady pants 5 Tropfen Medium (MoliMed Premium pants active) - von Hartmann - leichte Inkontinenz - 8 Stück;Die MoliCare Premium lady pants  Dieses Produkt ist ideal für Frauen mit leichter Blasenschwäche. Sie sind anatomisch perfekt geformt und bieten ein diskretes Tragegefühl durch einen niedrigen Bund. Nehmen Sie wieder aktiv am Leben teil dank eines rundum trockenen Hautgefühls.  Neue Verpackung neuer Name gleiche Qualität!;Home > Inkontinenz > Nach Marken sortiert > Hartmann;6.95;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-premium-lady-pants-5-tropfen-m.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/c/mc_pants_women_p8_m_5d_packshot_14022519_inko-versand.jpg;7.65;ca. 5-7 Tage;6.90;14022519;;
1681021;Hartmann;1681021;4052199289649;MoliCare Pad 4 Tropfen (MoliMed Comfort Maxi) - von Hartmann - Einlagen bei leichte Inkontinenz - 28 Stk;MoliCare Pad 4 Tropfen von Hartmann  Die Einlage eignet sich für Frauen und Männer bei leichter Blasenschwäche. Zusätzlich bietet diese Einlage Frauen nach vaginalen Eingriffen oder Entbindungen einen sicheren Schutz und einen hohen Tragekomfort. Sie ist diskret zu tragen und mit einem breiten Klebestreifen leicht zu befestigen.  Neue Verpackung neuer Name bewährte Qualität!;Home > Inkontinenz > Nach Marken sortiert > Hartmann;5.43;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-pad-4-tropfen.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/o/molicare-pad-4tropfen-inko-versand-pzn-13982482.jpg;5.97;ca. 5-7 Tage;6.90;13982482;;
